"","GTEX-Y8DK-0011-R10A-SM-HAKY1","GTEX-UTHO-0011-R10A-SM-HAKY2","GTEX-P44H-0011-R10A-SM-HAKXX","GTEX-RU72-0011-R10A-SM-HAKXS","GTEX-QVJO-0011-R10A-SM-HAKXV","GTEX-R55F-0011-R10A-SM-HAKXY","GTEX-RN5K-0011-R10A-SM-HAKXU","GTEX-NPJ7-0011-R10A-SM-HAKXW","GTEX-WVLH-0011-R10A-SM-HAKXZ"
"GPRC6A",0.053,0.403,0.3569,0.2224,0.3824,0.2871,0.1483,0.4027,0.0562
"NMNAT1",6.3474,9.7884,6.847,7.6366,7.8803,7.829,10.1064,8.8438,6.2883
"LRFN4",13.3203,12.3395,13.4185,10.2668,7.9255,14.186,20.2352,7.2414,15.5512
"TRAPPC3L",0.1451,0.0518,0.2138,0.0979,0.2619,0.0328,0.1524,0.0376,0.154
"APOBEC4",1.9191,6.5828,3.8856,6.676,7.7284,6.3365,5.5514,8.6093,1.2144
"SLC19A1",3.3356,5.8421,3.8871,4.9593,3.9704,5.2026,11.0124,3.2593,3.1041
"HSPB7",1.3827,1.5601,1.0021,0.8103,2.5541,1.4819,2.4049,1.5669,0.9386
"RCE1",6.7569,12.3514,6.5701,7.2973,10.4172,8.9349,12.19,9.2935,6.446
"UQCRH",303.5736,203.3191,263.3033,177.4985,235.3357,217.2485,71.7383,250.9218,343.3219
"TAS1R1",0.4086,0.5831,0.9073,0.3677,0.4471,0.5035,0.9052,0.6162,0.138
"HES3",0,0,0,0.1301,0,0.2614,0.1215,0,0
"EIF1AX",91.5181,74.7475,97.371,73.205,92.9398,71.5506,48.7689,97.888,98.5381
"SPDYE2B",0.0496,0.0707,1.8781,2.0068,0.1193,0.0448,0.9577,0.2055,0.0263
"OR1L1",0.0948,0.5411,0.3194,1.0238,0.6846,0.3427,0.3983,0.0983,0.0503
"BCLAF3",12.8072,20.1342,16.4839,19.2511,16.2224,17.6852,15.3663,17.5524,11.5675
"PSMD1",38.2995,42.9552,43.1268,29.5953,45.9839,28.5008,19.5172,45.4372,45.6524
"ADGRG2",0.369,1.3992,0.928,0.7915,1.2652,0.8038,0.9089,1.1109,0.4185
"SPATA3",0,0.3078,0.1514,0.0647,0,0.1949,0.2719,0,0.2099
"MUC13",0.0147,0,0.0247,0.132,0.0706,0.053,0.0247,0,0.0311
"SUSD5",34.0565,24.0996,29.5213,20.1387,24.3801,19.1932,12.1863,24.519,33.4856
"HEG1",13.5552,26.8343,13.9906,14.6336,27.3817,12.7661,34.0302,13.6747,17.3251
"WFIKKN2",0.5269,0.2313,1.3882,0.3404,0.6829,0.2686,0.4314,1.1205,0.4732
"C11orf80",11.8437,22.571,12.7759,10.4954,21.0995,21.781,17.1554,21.2468,11.3586
"TOMM20",455.1826,360.5164,589.4239,297.3341,460.2961,310.7791,105.5525,493.8529,546.2892
"C1orf100",0.4014,1.2729,0.3005,0.8028,0.9662,1.5316,1.3493,1.5722,0.5208
"AGFG1",45.2078,53.5184,49.3789,44.0898,57.8466,40.3899,35.6812,58.0882,45.4092
"STAT5B",43.2662,52.6135,42.9569,39.2971,47.7716,43.652,45.525,49.1902,45.4515
"CD7",0.1311,0.1069,0.1893,0.1011,0.0902,0.0677,2.0775,0.0777,0.159
"TOPAZ1",0.2214,0.2197,0.2756,0.2252,0.2548,0.1565,0.1132,0.3991,0.2656
"CNP",116.9371,337.9975,424.9707,75.2746,139.1336,59.2252,99.0352,95.6076,151.5796
"JUP",5.2458,10.9392,10.3417,6.6188,8.7261,7.3593,8.4498,8.9821,5.91
"HAP1",6.9212,11.1829,4.2106,16.9865,9.1537,14.9987,22.4883,5.5594,6.5585
"TDRD12",0.4019,0.6464,1.8339,0.6181,0.8969,0.6603,0.6017,0.4394,0.3955
"EIF1",215.5023,235.5123,293.9727,171.9994,186.2173,188.8898,187.1323,220.3027,183.8978
"ENDOV",9.8878,12.6248,11.3031,11.3638,9.8982,10.8732,10.254,9.6132,9.346
"RNF213",16.8328,42.9575,19.929,22.5068,27.6973,23.7001,50.1699,22.43,14.5354
"TIGD3",6.9865,4.1178,7.5476,5.0575,4.4479,5.0782,2.8079,5.1965,5.7769
"KCNH6",1.1825,1.67,1.3965,1.2069,1.8193,1.322,1.0449,1.2639,1.2164
"MARCHF10",0.4382,1.072,0.5625,0.6385,0.6781,0.6034,0.5086,0.5193,0.5095
"PLK3",4.0118,7.5302,5.5884,3.8882,5.7567,3.8205,8.2467,5.5672,6.5677
"NET1",30.1525,28.4893,42.7487,24.0414,37.1837,15.7232,21.1077,39.0523,41.5148
"DPY19L1",38.5388,45.5165,47.9247,53.1922,48.7882,40.6044,37.6762,68.617,54.9627
"AC013489.1",0.1255,0.3134,0.0793,0.1977,0.2266,0.1701,0.2373,0.3579,0.0666
"PHOSPHO1",5.816,5.3287,5.0253,3.3994,4.9075,4.3054,8.8732,4.8952,4.8978
"ZNF791",26.9663,35.4027,37.0155,24.874,30.4913,28.7477,20.641,34.1369,26.7369
"PHC3",21.0634,43.5133,34.0208,32.7847,36.6481,31.3618,35.2735,38.0396,20.4096
"GPR160",0.5859,1.9731,1.6186,1.3288,1.8051,2.3507,1.1029,1.8466,0.9702
"CBX2",0.516,0.7234,0.854,0.8799,0.9369,0.6544,0.7303,0.413,0.5765
"SPTBN2",152.8742,109.4781,130.3071,131.3707,110.8357,139.7674,116.0995,106.9557,140.6576
"GOLIM4",59.9365,51.5206,51.2567,74.058,60.7043,67.3791,126.7458,75.2622,49.8431
"KRT28",0.0303,0,0,0,0,0,0,0,0
"RBM4B",16.8686,26.8364,16.5056,20.091,25.0816,20.3464,18.7196,22.1284,14.1212
"ATP5MD",202.3983,121.9312,156.2033,109.1014,135.1995,128.0248,48.742,155.2961,198.0902
"HOXB2",0.0659,0.2509,0.074,0.0396,0.1058,0.0397,0.2585,0.0456,0.0233
"C1QTNF1",4.9662,3.0195,2.146,2.3902,4.9374,7.7463,10.5966,3.6491,3.5754
"MARCHF3",1.1144,3.2102,2.4387,3.2806,2.3565,2.6164,5.6364,5.7015,1.4151
"SWSAP1",1.4771,2.839,1.4726,2.4416,1.6688,1.6889,3.5971,2.2502,2.1758
"SLCO4C1",1.1748,4.8267,2.5931,3.7551,3.8028,1.7205,1.7702,4.263,1.4082
"RBM4",6.6113,15.8877,13.0418,12.0837,16.0835,11.4521,9.0264,12.9276,6.5093
"PIFO",4.3939,2.8196,3.9637,4.3053,4.1303,3.5712,2.9058,5.3103,3.0909
"XXYLT1",6.4978,7.8467,9.2312,7.5859,7.5339,6.9809,7.627,7.2005,8.5836
"UBXN2A",11.9293,16.7976,13.1525,13.3507,13.6973,14.0568,17.0842,14.5243,11.2042
"RAX2",0.0636,0.3631,0.1072,0.229,0.3573,0.3449,0.9266,0.1759,0.09
"LRRC63",0.5005,3.5812,0.9025,1.0786,2.2059,0.6116,0.7938,1.4618,0.5612
"TCAP",4.171,8.3937,5.0446,7.4113,4.7624,9.3747,14.6495,5.5442,3.6895
"CCS",23.1993,36.0456,22.7297,31.4475,32.1315,32.8326,35.1239,31.4577,22.9208
"NRROS",1.7867,1.8679,2.6224,1.6239,3.1509,1.7904,1.7541,2.0542,1.7087
"CEP19",21.4335,22.2681,11.9017,17.2556,22.0447,17.5414,10.1552,17.906,22.5994
"KLHL15",16.0097,16.8886,17.0971,14.0105,18.4008,14.704,15.8884,18.5336,18.0363
"FBXO45",40.3401,37.1663,42.3129,28.0482,36.3086,33.3177,17.4117,38.155,42.3728
"CBY2",0.0243,0.1385,0,0.0873,0.0584,0,0.0408,0.1006,0.0515
"TENT5D",0,0,0,0,0,0,0.0269,0,0.017
"GNG5",1.3653,2.4678,2.7599,2.8671,1.3145,3.7013,6.2721,1.6043,1.3526
"SLC25A30",5.6519,7.72,7.1026,6.7866,7.8751,7.5519,8.1402,8.9465,5.1251
"C9orf131",2.3353,8.3883,3.9565,6.6432,6.364,6.5007,9.8572,7.2914,1.8377
"CD34",5.1119,8.0095,5.2718,5.0616,11.2186,4.6999,9.2184,5.5771,3.842
"CTSF",89.611,83.9256,92.5024,65.5224,88.8424,67.6255,55.7595,84.4028,97.8633
"MSRB3",9.5531,10.5058,10.1485,12.7153,15.8357,10.5874,17.5005,12.2622,9.3161
"LEMD3",38.3775,37.9271,38.2779,30.0163,38.6113,29.025,22.9696,39.5416,38.6849
"C16orf91",27.1747,20.7006,21.5119,15.0784,21.7622,20.4948,10.2161,21.9254,29.333
"TLR10",1.5944,2.6398,2.4398,0.6353,1.9627,3.4314,1.5546,3.3565,1.1627
"TLR1",3.4171,6.6844,5.3751,2.8309,7.8709,4.2535,2.5673,6.1941,2.7264
"TLR6",1.8033,3.3501,2.608,1.9292,3.6036,2.6904,1.1294,3.1926,3.1151
"FAM174A",49.8494,36.1103,56.6248,27.9879,41.1884,37.6081,18.191,41.2521,61.4086
"RGMB",13.5855,12.0417,14.3978,9.069,10.7513,9.6649,8.0006,13.3002,12.8784
"FAM53A",0.8438,1.5007,1.4008,0.8364,1.1774,1.2377,1.3359,0.8114,0.8567
"NWD2",20.1986,22.2579,20.5773,18.575,17.3625,16.2247,8.8159,22.9548,22.5579
"CYB561D1",13.055,16.9166,10.8819,12.9751,13.9418,12.3109,15.4817,12.6841,11.7505
"GSTA3",0,0,0,0.202,0,0,0,0,0
"ZDHHC24",8.4132,11.4112,12.5714,10.2794,10.8155,10.6481,16.6881,7.8839,9.7392
"TRMT10C",36.8788,26.0787,33.13,24.1559,32.6968,24.748,16.0914,35.8602,44.0387
"SELP",0.6766,1.5952,4.3115,1.2973,1.9119,2.0736,0.9889,1.9826,0.5309
"CTU2",9.5908,11.0234,10.4353,6.5589,8.806,9.1411,9.3089,7.6165,8.8652
"MGA",37.0818,62.7333,43.1729,44.0203,48.2262,47.3495,46.0894,55.4651,35.2335
"C12orf66",7.4669,12.6687,12.5351,9.0369,9.6966,8.5329,7.2738,9.4531,8.6975
"ARL13A",1.2024,3.9081,1.913,2.8857,3.7785,2.4146,4.0978,3.2551,0.78
"SNX31",0.7189,5.0359,0.3303,2.7938,1.3371,3.8093,6.5355,3.659,0.7804
"PIGG",10.9181,28.4574,16.3133,21.7799,21.6542,19.69,17.9619,19.0747,10.2343
"PRPF8",121.3134,147.748,134.5824,97.3228,137.981,96.3067,86.0507,124.3504,109.0301
"ADCY6",17.9889,29.5629,13.6966,27.4567,28.4743,26.0359,28.6331,21.4291,14.3193
"REP15",0.4018,0.8918,0.1504,0.6428,1.0745,0.8875,1.2004,1.2959,0.4738
"PITPNA",120.8546,99.0158,140.5449,88.3635,112.6104,90.5778,71.6877,119.8673,125.8903
"DDX23",40.4859,46.3523,37.1599,34.6313,44.8541,36.6198,34.9281,45.1924,39.7211
"ZNF80",0,0.0994,0.0587,0.0313,0.0419,0.0315,0,0,0
"ZNHIT2",7.4296,7.1055,8.7876,5.7617,5.9928,6.0711,5.5128,6.228,7.5927
"EVX2",0,0,0,0,0.0294,0.0662,0.0616,0,0
"ZBTB4",122.973,118.1714,127.9542,118.3947,110.9909,119.4857,151.0305,123.5659,109.5508
"TNK1",2.2875,3.0364,3.2261,2.8965,4.0975,2.9565,5.2974,2.6474,1.9058
"ZHX3",44.3605,56.2657,59.0113,55.1974,63.0213,47.943,63.1,53.7605,41.057
"PHLDA3",20.0404,26.338,24.5061,16.3832,16.2696,17.8809,22.614,19.6946,19.8607
"SLC16A11",1.8477,1.9695,2.3626,2.3241,1.8754,3.4199,2.2823,1.708,1.8195
"SLC16A13",1.2457,2.6663,1.2106,1.9834,2.0181,2.0781,3.5027,1.1922,0.8137
"GLIS1",6.3654,11.7187,8.6672,9.6765,7.6608,10.7891,16.9897,7.01,5.3913
"CHRNA9",0.0973,0.0926,0.328,0.1168,0.1953,0.088,0.1091,0.1682,0.1378
"PODN",1.4251,2.7513,1.6417,2.3765,2.7997,1.2121,6.9037,1.76,1.3347
"SLC6A19",0,0,0.0164,0,0,0.0352,0.0327,0,0
"C11orf45",1.41,2.9302,1.3375,2.1683,2.1088,2.2762,1.2884,1.6748,1.424
"EXO1",1.0175,0.6375,1.3587,1.0274,1.135,0.9195,0.4797,1.0807,1.0669
"RALGAPA1",42.3561,56.5768,44.0578,44.0685,53.8095,44.5226,41.663,52.269,41.7874
"LIG4",44.7608,37.9291,31.8282,28.9333,38.0157,29.6229,21.2552,32.9197,45.2022
"TRHR",0.7502,0.9516,0.6553,1.0003,2.575,0.9542,0.4904,1.9302,0.1622
"GTF2IRD2B",1.6903,4.0647,3.2297,2.2255,2.524,2.5458,2.0649,2.288,1.8191
"ABRA",1.193,2.6067,1.256,2.2144,2.7369,1.7518,1.2531,2.4351,1.1278
"ATP2A2",216.9583,195.8908,172.9623,155.4317,180.5156,165.2496,133.2883,177.591,181.6658
"ZWILCH",6.1167,7.188,10.5891,4.6477,7.4888,4.6094,1.8675,8.4484,6.7173
"RPL4",212.6281,222.021,269.841,182.875,240.1027,208.3712,118.474,298.6805,214.7582
"SNAPC5",28.4461,22.8992,28.7096,17.9876,24.6032,22.7829,12.7188,30.0947,33.7598
"STARD6",0.3033,0.5508,1.1146,0.5459,0.5309,0.3488,0.2317,0.4574,0.6731
"GOLGA6L2",0,0.0837,0,0,0,0,0.0493,0,0
"VWC2L",7.5959,11.87,8.7991,10.4562,12.8547,9.3345,6.1862,14.0299,10.6329
"C12orf76",26.6568,37.1697,36.9766,25.8161,28.3704,23.4288,18.3775,35.2307,36.7257
"ZCCHC12",89.7265,50.0807,76.4801,31.0808,52.9806,54.8574,12.2134,43.0255,92.7364
"CNTNAP2",119.5608,99.0674,112.6479,89.6535,108.0525,96.2248,35.1607,96.3679,101.5921
"GALNTL6",5.9379,5.2313,3.8551,6.3787,4.9736,6.2744,2.5486,6.2082,5.2887
"LINGO2",32.5126,29.2173,28.2545,26.3928,31.992,35.6458,13.9584,32.2713,28.3573
"BBS1",1.1806,3.7278,0.9309,3.0896,2.6603,2.9661,3.4056,2.4481,0.791
"DENND4A",50.3885,58.6417,50.1056,47.6141,54.9605,55.6263,38.6765,66.4068,42.5751
"IGDCC3",2.4672,4.3575,2.7132,3.318,4.5267,3.4494,6.3841,3.6487,1.927
"GCSAM",0.3559,0.6642,0.4612,1.5031,0.8567,0.8659,0.7823,0.7664,0.2761
"ANKRD36C",23.722,76.3638,42.1598,57.6241,61.5231,60.6416,61.0011,63.2314,18.259
"SLC26A9",0.3922,1.8222,0.8605,0.2463,0.5489,0.8243,1.9469,0.6431,0.3679
"MFSD4A",88.4588,67.6618,68.4804,56.9249,91.9589,56.2451,51.678,68.5761,92.7289
"PELI3",56.7753,55.864,46.5871,37.1158,51.9313,39.1114,35.7555,44.738,54.7825
"TTC9B",40.5513,32.7171,43.8667,34.9168,35.9827,39.5366,31.3507,27.4532,61.1454
"MYO1H",0.1714,0.6115,0.6136,0.617,0.6962,0.4647,0.4681,0.4665,0.2843
"TMEM81",13.9901,16.7186,10.9071,11.0992,17.5329,15.3241,10.4934,19.5796,12.1909
"MRPL11",15.1237,10.8482,14.1348,10.9178,14.5514,12.5705,7.7138,13.5001,15.0661
"KLK15",0,0.064,0,0.0807,0.108,0,0.0377,0,0.0476
"IL20RB",0.4623,1.1394,0.7788,0.9077,1.2139,0.5317,0.8829,0.3922,0.3792
"GOLT1A",3.3924,1.9933,12.7742,4.2205,4.8033,2.6148,3.27,3.5173,5.2955
"AKIRIN1",90.8497,99.6885,108.3871,74.9729,91.6165,71.0004,75.6225,92.3907,98.4204
"NPAS4",0.7787,0.2137,0.1009,0.3774,0.1081,0.0541,0.2265,0.1863,2.7182
"MSL2",29.0406,40.6409,34.0574,28.7398,33.1121,31.1383,27.0748,34.0535,27.6433
"ZNF497",1.8442,3.2708,2.9736,2.3948,1.6805,3.1189,3.8745,1.6936,1.5101
"TRAM1L1",13.8553,12.2392,19.0653,9.1351,16.003,9.4936,4.9046,17.2592,17.6699
"CMKLR1",1.9117,2.0427,2.5641,0.9948,4.4925,1.4082,2.3907,2.123,1.9427
"ANGEL2",23.4122,36.682,30.2206,29.5755,35.2947,31.2691,26.3778,39.673,26.1694
"UGT8",30.5087,119.2109,49.9738,16.7313,40.3242,8.0614,14.9931,19.9304,37.6653
"KY",6.9923,8.5453,4.4483,6.9499,8.2505,7.937,9.4992,7.6635,5.1095
"IQCK",4.894,6.338,6.6162,5.6629,6.9541,5.203,6.3763,6.0335,5.042
"SLCO2A1",3.8549,5.1436,3.8288,1.9644,4.531,3.2574,2.8103,2.3669,2.3914
"ZNF266",9.0268,21.174,14.3249,11.8647,14.2179,11.9306,16.53,15.2859,9.309
"OR7D4",0.0309,0.0882,0.0173,0.0185,0.0991,0.0372,0.0346,0.0213,0.0109
"SLC29A2",10.135,21.2221,10.5872,19.2616,17.1719,20.4321,28.802,12.5234,9.0551
"BRSK2",52.1091,50.7673,57.4265,50.8655,46.7553,53.601,68.2683,41.9598,48.468
"B4GAT1",388.0489,320.3169,354.1419,203.2182,392.1821,243.716,128.5372,380.6079,479.2333
"TMEM167A",82.6753,73.1184,84.1494,67.9002,83.4604,66.8438,50.792,80.8708,94.8357
"LEP",0.1498,0.5558,0.1766,0.2966,0.3245,0.3249,0.5287,0.3417,0.0795
"SH3PXD2B",8.0204,25.271,19.4901,9.8409,11.706,9.915,21.9047,10.5494,8.5993
"RESF1",24.2775,51.0992,34.7031,31.9497,41.461,33.0999,48.3064,40.1868,21.9079
"LARP7",15.2491,19.725,15.4951,18.8918,15.3683,17.8084,18.6981,18.2743,15.5864
"FGFBP3",3.4586,2.8119,5.86,4.0898,2.1296,3.4161,3.7513,2.1682,3.8846
"NR1D2",109.4506,116.0327,96.4947,94.5705,129.5588,89.9936,59.6491,120.0655,129.6384
"PABPC5",3.4521,3.4822,4.5119,4.2317,3.7607,3.6574,3.8263,4.8442,3.6169
"BRMS1",12.7829,17.5413,18.3344,11.3939,18.1366,12.4002,14.2426,15.4127,12.4415
"RPL15",189.3117,147.1027,254.1662,145.0781,199.2165,160.355,92.5255,228.9084,201.4741
"FAM241A",0.6559,2.2032,1.5841,1.5149,1.5928,0.8812,1.678,1.8536,0.7887
"HRAS",55.0767,44.8096,62.4206,36.469,39.5014,46.7356,45.7095,37.3139,59.5923
"WDR49",8.4174,5.0078,6.1119,6.4356,8.7013,9.2518,10.8653,14.3081,7.8284
"SRP72",46.34,47.3259,56.1931,36.0282,46.9728,35.4664,24.3603,46.8931,49.1262
"PCP2",0.6667,3.0443,1.0108,2.52,2.7281,3.8558,4.7061,1.5207,0.92
"RIN1",6.5781,8.3921,6.0472,6.3583,7.4456,6.6604,7.2849,6.1173,5.9082
"ODAPH",0.302,1.5082,0.4663,0.4529,1.696,0.4548,0.6344,0.8349,0.187
"THAP6",4.9485,8.4694,6.0548,7.2733,8.2007,6.2487,7.1304,8.1252,5.245
"CEP135",3.2984,6.3773,3.4439,5.1239,4.5775,4.3393,6.5224,6.3219,3.539
"FZD4",6.8035,13.8436,8.0074,9.5566,11.1572,15.6874,22.5888,11.9894,7.7086
"CD248",1.1873,1.3784,1.356,0.8331,2.5188,0.7638,2.8748,0.7928,1.2389
"BTC",1.5287,2.8164,1.858,2.3335,3.4,2.7628,1.4309,3.6513,1.9923
"PDZK1",2.0493,3.6627,2.5107,2.9062,3.7368,4.3023,2.7832,3.1763,1.6479
"ADGRE1",0.0277,0.1581,0.2566,0.0748,0.4667,0.2503,0.3491,0.1723,0.0294
"DENND6A",13.9806,27.8694,20.1697,18.7873,22.0074,17.6854,15.2991,22.1223,13.732
"PDE12",17.1157,22.2552,23.0756,17.4007,21.5994,15.5031,16.4116,21.5205,17.8147
"GLMN",26.056,26.2808,32.0652,22.2906,30.6577,26.4312,10.1697,29.2644,26.2156
"DNAH12",0.2862,0.7615,0.671,0.6543,1.0704,0.5941,1.0659,0.8821,0.2709
"YIF1A",18.4546,17.4935,15.8943,20.7656,19.391,18.2395,19.2794,17.8399,19.8677
"CNIH2",42.8127,29.3298,35.7065,39.7085,30.5048,42.8629,52.0663,25.306,46.7815
"AMY1B",0.066,0.0628,0.0371,0,0,0,0,0.0912,0.0233
"NLRP6",0.0161,0.0459,0.7852,0,0.0387,0.029,0.2431,0.0667,0.0682
"NDUFA11",6.4607,6.7819,6.4872,5.7858,4.8517,6.1163,7.3281,5.6975,6.1146
"RSRC1",24.489,23.1629,28.8992,18.9606,22.7232,20.4527,15.1751,26.4823,24.9719
"CATSPERD",0.0923,0,0.1555,0,0.0444,0.1334,0.1241,0,0.0784
"RAB1B",53.5471,45.455,52.6407,39.235,43.2795,40.7282,47.7853,47.8203,49.9082
"PTDSS2",11.2092,23.6032,14.4837,16.2314,16.9361,17.8459,22.3388,13.8241,11.3278
"MICOS13",61.4357,47.4113,62.0131,38.4901,47.1123,44.7536,29.0328,44.1252,71.903
"C3orf33",2.2168,3.0567,3.5665,2.7348,3.1176,2.4309,4.1863,4.5968,3.252
"SEZ6L2",194.5511,134.8156,163.7822,108.7457,140.3711,113.8873,77.2732,131.9609,187.5234
"ASPHD1",60.4394,64.6991,62.8013,54.0339,35.7013,54.7773,54.6707,35.6366,53.9725
"KCTD13",13.0446,19.1699,19.0819,14.8088,10.8296,14.2231,16.6867,14.1592,10.9691
"P2RY14",8.1533,19.1119,8.3186,18.4163,19.9243,19.1981,30.0036,16.2805,6.2787
"AMZ1",6.6412,13.5203,8.5232,10.1218,6.9264,10.4545,15.5305,6.0733,6.7929
"GPR171",3.8856,13.2747,6.02,13.3242,15.019,15.1217,17.6371,15.1734,1.8364
"GPR149",1.161,1.1928,0.9075,1.7554,0.9166,1.4437,0.6556,1.0786,0.8972
"CD164L2",0.0257,0.1469,0.4337,0.139,0.2479,0.3257,0.2596,0.1068,0.1093
"FUT1",8.9716,8.3998,8.3431,7.8083,8.1371,8.7162,8.3637,8.5542,9.0839
"DHX36",32.7562,37.1407,38.248,29.878,37.4021,28.7169,18.0129,36.9021,31.7021
"OR5J2",0,0,0,0.0984,0,0,0,0,0
"ZIC4",1.3562,4.6445,2.2338,1.942,2.2633,2.255,4.8321,2.4997,1.3947
"OR4S2",0,0,0,0,0,0,0.039,0.0481,0.0246
"FBXW8",6.8001,13.7254,9.3301,14.528,14.2329,13.3765,15.3874,11.5257,6.0778
"CA5A",0.3477,0.4962,0.3765,0.2682,0.6576,0.2693,1.0853,0.8755,0.1318
"ZG16",0,0,0.0278,0,0,0,0.0277,0,0.035
"KLC2",80.9341,81.5299,73.283,59.9368,65.7631,61.9947,61.9653,62.5989,61.5722
"SLC22A1",0.7186,3.2685,1.6645,2.8699,2.9729,1.664,1.8871,2.4214,0.5721
"TEX36",0,0.2208,0.0652,0.0696,0,0,0.13,0,0
"CTBP2",7.4245,14.073,8.5727,9.3521,11.1986,9.3989,12.213,11.0243,7.2895
"CHST2",28.8779,23.5926,28.6659,23.4907,20.4947,26.2079,30.8288,26.0084,32.9419
"ZDHHC14",9.4906,15.859,13.2063,11.1559,11.6328,11.285,13.8967,10.9395,10.348
"ATR",11.1723,15.6707,10.8375,12.6282,16.0933,13.2013,9.6467,16.1273,11.2408
"UBE2C",0.0399,0.2279,0.2017,0.2156,0,0.1443,0.8051,1.8211,0.0847
"DSG4",0.0219,0,0,0,0,0,0,0.0227,0.0116
"GK5",7.728,19.606,11.6652,12.7382,13.6458,11.7131,9.6134,13.5352,6.7491
"VCPIP1",60.5551,52.2401,65.4665,41.2446,57.4635,41.7213,25.6428,59.7254,54.9946
"RTP1",8.9038,2.7793,1.7186,3.2136,4.1858,2.8915,0.8573,2.5963,6.5714
"DES",1.0021,0.4766,1.4771,0.5261,6.6833,1.2451,0.8421,0.6926,7.9775
"PDIK1L",20.8045,20.5625,25.4883,15.5623,21.1361,15.4634,8.7225,24.2312,22.37
"SPSB4",2.1779,2.0847,1.4128,1.6313,1.4001,1.1002,1.4778,1.0659,1.2205
"RAG2",0.2345,0.6694,0.2963,0.3166,0.5645,0.4239,0.1725,0.4256,0.0467
"TRAF6",15.7752,28.9988,18.6381,20.915,23.1048,21.446,21.6414,27.0674,16.9593
"ZNF654",15.9065,23.9583,22.2935,17.6649,22.9867,21.4759,14.1726,23.9198,16.2832
"TVP23C",3.8471,12.7804,3.2532,11.1943,13.2496,7.2828,11.4493,8.135,2.9537
"MRPS22",15.4427,15.6525,14.3327,12.4129,15.0381,13.9291,10.7408,17.8998,15.7135
"PACS1",23.7803,36.0348,33.1949,27.5748,29.4252,32.4301,41.7131,25.9489,21.8942
"WFDC5",0,0,0.0828,0.354,0,0.0889,0.1653,0.2039,0.0522
"MARCKSL1",122.96,187.3518,274.5369,100.6492,110.1376,115.2853,149.5651,106.0362,143.5588
"SH3BP5L",30.2866,35.5775,24.8073,22.9066,30.3516,28.6089,24.7351,33.1957,27.1408
"OR2T1",0.0488,0.2785,0.1233,0.3953,0.1175,0.2205,0.287,0.1012,0.0259
"YPEL2",32.2434,51.5076,33.4045,28.9066,35.6025,27.8096,22.7274,35.5891,36.3482
"CADM2",172.9585,150.7201,186.2197,142.5267,184.7039,140.6205,77.3935,187.0487,186.1167
"ABO",0.2061,2.262,0.988,1.3838,0.8966,0.7879,3.2236,0.641,0.387
"PSMD2",124.9031,125.1223,109.3354,94.9534,120.476,91.34,72.8849,110.9133,122.6488
"PPM1E",42.0233,38.1679,39.9302,31.3263,43.0971,30.9881,14.8489,42.6284,43.4516
"FAM131A",55.0514,38.5434,48.1079,34.7656,39.707,36.1246,27.3483,31.5233,64.1987
"CSRP2",5.5712,6.8965,3.7007,7.4655,5.6685,5.8762,7.6797,7.1428,4.216
"INHBC",0.1764,0.3203,0.6212,0.2309,0.2315,0.2898,0.3772,0.1995,0.1021
"PARL",7.4921,7.6871,8.9223,6.2334,7.1371,6.709,3.8803,6.6179,6.9675
"DDIT3",24.1164,26.7906,45.3232,23.4715,19.9481,21.8641,39.8719,23.212,24.7649
"PCCA",25.7453,30.2946,29.3204,27.2715,27.0595,26.3905,25.6185,30.074,25.8698
"HIGD2B",0.3169,0.3876,0.1525,0.0815,0.2179,0,0.2283,0.1877,0.0481
"DCTN2",42.5683,43.6518,40.4314,32.2549,41.415,35.4413,22.5819,37.8084,44.4106
"NPPA",1.4667,1.4389,3.4746,1.7325,1.6549,2.568,0.8474,2.4711,6.2275
"ZNF408",7.2185,8.4347,7.8754,6.1579,8.4935,8.2227,7.496,6.3142,7.6242
"CTDSP2",46.875,87.8993,56.2617,62.7348,69.3575,68.4409,128.8626,71.7435,43.2558
"CKAP5",135.6206,133.4322,127.6305,96.6436,134.868,101.2021,69.5042,134.0902,129.6029
"ARHGAP1",27.072,36.0187,38.5645,25.1689,29.5735,24.9398,28.5864,28.8047,25.4978
"MED16",21.0717,26.7198,24.2515,24.5119,24.6135,29.0076,33.0239,26.1207,23.5285
"ATG13",52.9416,69.5812,63.0952,47.593,52.49,44.621,43.6386,31.1396,51.3466
"GAL3ST3",5.8384,4.0552,5.5456,5.8748,5.5196,5.848,6.1003,5.8344,6.929
"C1orf127",0.1149,0.164,0.0484,0.1034,0.1037,0.2077,0.169,0.1192,0.122
"CHST1",56.1326,65.8123,57.3616,50.28,62.9742,52.3555,64.8479,49.0497,47.2505
"GOLGA8A",19.903,56.1939,33.0154,36.5087,50.1217,36.0812,34.1026,38.9052,12.4885
"VWA3A",11.3536,25.945,9.9406,21.885,16.9267,36.8579,23.3811,17.0336,5.355
"TP53I11",9.8897,9.3948,12.0445,7.4223,7.6377,9.4359,10.0551,5.4203,10.6237
"CENPS",0.9398,0.5029,0.9895,0.5815,1.2017,1.3269,0.7404,0.7308,0.9352
"DOLK",15.1977,13.2804,18.4714,12.3855,15.8478,11.139,13.7697,15.2437,17.4193
"PHYHD1",9.8014,10.7151,7.8451,9.0647,11.7743,10.3742,15.1079,9.3199,6.821
