"","C3N-03446","C3N-03450","C3N-03452","C3N-03026","C3N-01197","C3N-02684","C3N-01191","C3N-01365"
"PPP2R2A",22.3808,35.7987,27.8949,24.4058,20.9436,28.5348,43.8982,25.1627
"C19orf73",4.254,2.3339,2.1839,3.1147,5.4288,3.5724,3.4216,2.5056
"ZNF880",21.1052,19.4409,23.9462,16.8174,27.3689,27.7485,24.5527,20.5588
"TRIM16",8.1336,5.9875,4.6346,4.6867,4.2504,4.862,6.0693,4.2166
"OR6X1",1.2928,1.6368,0.8657,1.2287,2.8787,2.3326,0.2482,2.2698
"OR2A25",0.1703,0,0.1141,0,0.053,0,0.4252,0.2508
"TAS2R40",2.5219,15.4621,3.7829,3.0467,2.7317,5.4335,23.9222,3.2679
"OR2A14",1.0427,0,0.4126,0.1952,0.177,0,0.4732,0.4885
"TIGD1",6.5414,4.4105,2.9343,3.5489,3.871,3.574,4.4331,4.2011
"FXYD7",14.5285,23.8647,17.4178,22.4788,26.6954,34.2006,6.2882,33.5999
"XKR9",1.258,1.0187,1.3263,1.2126,1.6246,1.6509,1.5144,2.1677
"OR4C12",0,0,0,0.1359,0.0924,0,0,0
"SLC12A8",15.6523,5.8709,10.1912,7.2661,6.8067,6.1035,1.7397,10.9971
"APOL6",14.2377,12.4526,14.2381,15.6211,5.4956,7.8282,12.3514,4.741
"FADS3",17.8869,21.2721,19.1531,16.2137,15.1571,19.4748,18.1103,21.9202
"OR2A1",1.1812,0.701,0.9431,0.5145,0.4242,0.1776,0.5481,0.3512
"OR4E2",0.0737,0,0,0.0506,0,0,0,0
"CCNL2",74.0048,61.4177,46.1245,43.6048,45.764,46.0559,62.3694,40.9186
"UBA52",82.0509,96.3706,84.9854,122.589,76.2528,92.9548,108.0613,99.0533
"MYBPHL",29.5487,10.0912,6.5289,4.1469,10.8358,9.6134,9.6555,5.7692
"PPT2",5.8015,7.589,6.8585,5.9734,5.8855,5.7867,7.2112,5.7479
"OR2A2",0.6007,0,0.8715,0.0687,0.0935,0.087,0.7497,0.2211
"ZNF630",5.285,4.913,16.997,4.1103,4.0748,4.6966,4.6799,4.8371
"TIAF1",13.386,17.4611,8.3961,5.3723,6.4063,7.7413,17.1091,7.1993
"OR52B4",0,0.2889,0.0627,0.1285,0,0,0,0.1378
"BTBD19",5.739,7.3489,7.1657,7.0991,3.7122,4.6741,4.8996,4.1594
"FAM185A",16.1543,14.1986,13.6316,14.1321,15.2286,17.3499,15.3343,16.8045
"RAB6C",1.9174,3.6982,1.3069,0.8696,1.2149,1.7549,8.6322,1.6133
"PSMB11",0.0569,0.0585,0.0762,0.0781,0,0.0494,0.1894,0.0419
"POTEM",0.0151,0.0155,0,0.0207,0.0141,0.0131,0,0
"POTEJ",0.1249,0.1285,0.1463,0.0643,0.0292,0.0542,0.052,0
"DCDC2B",8.219,8.2812,7.4263,7.1874,8.7787,6.7979,5.621,6.3829
"USP17L2",9.7503,2.4934,7.0825,3.8569,4.6295,3.4935,10.634,14.1141
"EXOSC6",30.9551,29.7472,26.7876,33.0684,29.286,50.4561,26.554,39.4453
"VPS52",41.8237,44.7585,35.0318,33.0005,27.2899,34.2592,47.5633,30.1378
"CDRT15",1.2156,0.8336,2.442,0.3708,1.7657,0.8214,1.0115,1.0939
"ZNF844",4.0566,4.7316,3.6468,4.5166,3.8774,4.1624,6.6046,4.8328
"CKMT1A",12.8819,8.6525,13.1423,10.4288,16.3098,20.7036,1.2295,15.8724
"TINCR",4.7037,2.8592,7.0631,6.5715,1.5972,4.3546,0.9686,5.1947
"CENPVL1",0.0649,0,0,0.0446,0,0,0,0
"EBLN1",0,0.1792,0.1166,0.1196,0.1627,0.0757,0.2174,0
"HBD",0.3653,0.094,0.4281,0.1881,0.7676,0.3174,0.304,0.2017
"SUPT20HL2",0,0.0336,0.1533,0.1795,0,0.1136,0.0272,0.0722
"ZNF735",0,0,0,0,0,0.1747,0,0.0987
"RFPL4A",0,0.1046,0,0,0,0,0,0
"C1GALT1C1L",2.6324,2.4541,1.7077,1.4682,1.69,2.144,2.738,2.0593
"SUPT20HL1",0.1147,0.1573,0.2047,0.4197,0.1784,0.0664,0.2226,0.1126
"CERS1",10.6508,22.4622,37.2414,22.415,13.2257,16.8211,12.6737,12.0832
"HLA-DPB1",24.8631,23.0688,35.1739,84.7243,8.3159,8.3844,22.8004,5.7854
"C1QTNF5",0.0685,0,0,0.047,0,0,0,0
"CPTP",14.4953,14.4878,11.9954,11.7873,9.4595,12.9863,9.2858,12.4005
"ETDB",0.3006,0.1546,0,0,0,0,0,0
"CENPVL3",0.1623,0.7234,0.7969,2.0423,0.4041,1.2219,0,1.2347
"PRR29",1.4984,1.0711,2.0067,0.9065,1.1383,0.8384,0.4226,1.5332
"C4B",5.4851,11.1343,24.906,9.8054,0.6711,1.0448,3.8929,1.3498
"ADM5",1.2861,1.071,1.2713,2.0178,1.6584,2.0218,0.5605,1.1723
"ATXN1L",31.9877,37.2595,32.0066,26.8636,17.7839,28.6336,37.2627,24.1309
"SMIM13",29.0864,39.1124,44.4619,38.9705,39.846,49.434,39.2322,48.6793
"HNRNPA1P48",1.8046,0.9001,1.0986,1.051,1.1234,0.9977,1.6836,1.0871
"GPX5",0,0.0528,0.0344,0.0705,0.0959,0.0446,0,0.0756
"GAGE12J",0,0,0,0,0,0,0.1618,0
"NPIPA3",0,0,0,0,0,0.2482,0,0.1052
"NDUFAF8",16.5798,16.4898,11.1024,20.7658,20.6915,16.042,16.6725,14.0583
"APOC4-APOC2",0.0575,0.0592,0.1541,0.3949,0,0.1,0.2872,0.0424
"PRRT4",1.257,1.3224,2.5825,2.1178,2.7743,1.7869,0.2377,1.9561
"PPP4R3C",0,0.0345,0.0225,0,0,0,0,0
"TMEM233",7.039,8.27,25.0564,16.1736,1.0378,7.6922,0.2774,7.8829
"PNMA6F",0.7985,7.3931,5.6039,7.7177,3.9371,14.6515,0.8239,18.649
"PVALEF",1.1075,1.3192,0.7416,0.9203,0.8709,1.7218,1.2611,0.9871
"PLEKHM1",50.7784,20.7724,13.415,12.3042,8.3532,10.5037,13.9859,8.2138
"USP17L3",0,0,0,0.0907,0,0,0,0.9239
"FAM236D",1.1362,0.7013,0.7609,0.6239,0.6366,1.5794,0.1891,1.5058
"MKRN2OS",3.5888,4.8278,4.6909,5.5191,4.5757,5.9958,3.905,4.2683
"Z82206.1",0.0796,0,0.1066,0.3824,0.0743,0.1383,0.0662,0.1758
"C2CD4D",6.2279,4.3121,2.1654,2.7129,3.0755,3.1214,3.4381,2.7335
"ZNF469",3.1548,6.1292,4.798,4.7977,1.4194,2.6279,4.125,2.4802
"MCRIP1",32.6714,42.3818,42.0541,46.4033,40.1588,43.1513,43.374,44.0549
"SLC26A6",13.3231,4.9931,3.792,4.3857,4.147,3.1267,5.2201,3.1482
"OR6V1",2.4564,13.582,3.2212,2.8804,3.1539,4.8014,23.5048,2.2607
"DEFB131B",14.325,7.114,5.954,7.4595,5.9964,6.0079,13.9746,5.819
"FAM229A",3.2544,2.4348,1.8078,1.9039,1.8303,2.1526,3.0157,1.4976
"ERCC6",14.3996,14.1654,13.3842,13.9112,11.4056,13.3969,13.3354,13.4872
"FRG2B",0.1003,0.3613,0.1344,0.0344,0.5622,0.0436,0.1252,0.2955
"NOL7",44.1066,41.6182,37.9102,40.0213,32.1259,38.1628,49.2914,34.6365
"CTAGE4",1.7075,0,0.1633,0.0279,0.0759,0,0.0338,0
"NTF4",0.2865,0.0737,0,0,0,0.0622,0,0.0527
"ELFN1",2.2986,3.209,4.8925,3.4561,3.1174,5.5628,1.8215,4.795
"PIGBOS1",11.2501,13.5569,10.1881,9.4874,9.3045,10.6112,16.0473,7.8885
"FTCDNL1",9.5099,16.0579,12.6602,11.5732,10.4015,13.4294,23.8965,13.1108
"TEX22",2.7053,1.8804,1.7626,2.0326,2.4579,2.3185,3.9241,1.8034
"OR52I2",6.2921,0.4056,0.2006,0.249,0.1473,0.274,0.3805,0.1393
"CROCC2",0.2112,0.0362,0.0825,0.3383,0.0657,0.0765,0,0.0907
"DCAF8L1",0,0,0,0.0209,0,0.0529,0,0.0224
"USP17L7",12.9409,3.8586,10.1728,6.4369,6.3631,6.4087,17.5822,19.9301
"TMEM185B",20.9115,23.1931,20.3563,15.9273,10.9828,16.4381,20.4749,13.2248
"AC138647.1",0.1594,0.328,0.3203,0.2189,0.5954,0.831,0,0.1174
"KIF4B",0.8874,0.7648,0.5942,0.6914,1.0078,0.7292,0.3592,1.1124
"AC013470.2",1.1262,0.0869,0.0189,0.0193,0.0526,0.1712,0.0234,0.1036
"HSBP1L1",16.6999,12.9243,12.6024,11.8891,12.5043,11.7681,9.2064,9.8592
"TAS2R46",8.9376,6.401,6.6668,7.2222,6.0216,3.9314,10.355,7.1634
"SRRM5",4.7169,1.8447,1.4096,1.2041,2.2569,1.5579,1.557,1.0333
"PGAM4",1.6187,1.2809,1.6676,1.1966,1.279,1.3521,2.0203,1.3293
"C13orf42",0.1164,0.0898,0.0779,0.1198,0.163,0.3285,0.0484,0.1928
"ERVMER34-1",1.151,1.0764,0.473,0.2693,0.8305,1.2499,0.2394,1.0786
"LTA",0,0.3116,0.5679,0.4989,0.1697,0.3157,0.2016,0
"C14orf132",67.6314,225.4532,115.7712,110.2861,90.3821,167.1808,54.5839,157.3577
"WDR46",38.7829,26.9919,25.6225,30.0351,26.4767,26.3415,23.0062,27.2699
"ANHX",0.1472,0,0.0328,0.0337,0.0458,0,0.0408,0
"ZNF717",17.3753,15.2276,12.3537,10.5386,9.4934,11.0313,14.6408,11.9621
"SPANXB1",0.9031,0.6968,0,3.4096,1.0542,1.1769,0.3757,0.1662
"KLLN",1.635,1.4593,1.6745,1.7494,1.7961,2.235,0.8002,1.7525
"PARG",28.8012,30.8307,29.0532,31.9781,41.6438,38.1197,27.1568,42.2743
"AKR1B15",0.7222,0.6137,0.4415,0.3448,0.4691,0.3273,0.5225,0.4392
"SCAMP4",14.617,24.8804,15.0554,9.2469,6.3619,8.4343,19.6353,7.0568
"LTB",1.7821,2.2564,1.7442,5.4107,5.6965,2.8583,1.9392,1.9177
"RD3L",0,0.0744,0.0485,0.298,0,0.1257,0,0.2664
"TEX46",0.6377,0.984,1.0675,0.9848,0.8932,0.831,1.8571,0.5869
"MRLN",0.5348,0.4401,0.382,0.0489,0.6326,0.4956,0.089,0.5513
"POLR2J2",3.3118,2.149,1.8424,1.399,3.7111,1.9919,2.3742,1.7631
"BOD1L2",0.0317,0.0326,0,0.0217,0,0,0,0
"IFNA14",0.4192,0.3234,0.1404,0,0.4893,0.1821,0.0872,0.1543
"OR2M3",0.7309,1.2095,0.7235,0.4871,1.7903,0.5889,0.3437,0.8111
"MT-ATP8",105.7231,80.5224,147.038,84.0842,105.3674,143.5106,70.2067,61.7476
"ORM2",46.7159,0.713,1.2068,0.8564,1.0356,1.0839,0.9228,0.3062
"FAM174C",10.2906,11.722,9.2103,11.1985,8.4842,8.373,13.0736,8.8331
"OST4",131.8692,99.5759,81.6112,109.777,60.095,73.8859,98.6362,73.0755
"C2orf92",7.105,9.7063,6.0583,5.1214,4.7152,5.7928,11.6756,5.6124
"VN1R4",0,0.1033,0,0,0,0,0,0
"NUTM2E",0.0871,0.1493,0.0194,0.7172,0.5963,0,1.0143,0.3633
"FNDC10",10.997,10.3954,13.3017,8.6707,11.9341,11.4472,2.1021,12.6556
"CLDN25",0.1395,0,0,0,0.2606,0.2425,0.1161,0
"PROB1",2.5412,2.854,3.0287,2.2244,1.3933,1.7823,1.7265,1.1844
"ARL17B",7.6065,3.8967,0.6769,3.4832,4.7765,1.6143,2.6166,0.6991
"DHFR",11.02,9.2015,9.5517,7.3188,6.4816,8.7033,16.0963,5.813
"SAPCD1",2.1662,0.3979,0.5699,0.5841,0.3612,0.336,0.3862,0.2848
"RPL41",215.5574,233.4665,223.9576,311.7005,256.3491,274.8757,273.1496,296.2274
"PGA4",0.0204,0.0631,0.0821,0.014,0,0,0,0.0752
"ORM1",114.3233,0.1201,0.6256,0.4809,5.125,0.2029,0,0.6018
"SPINK8",7.3461,7.3132,7.6168,4.2292,2.6554,6.176,3.352,6.4554
"PATL2",5.4471,3.0853,2.8206,2.3917,0.8443,0.8238,3.3397,0.4222
"NKX1-2",0.1311,0.236,0.2194,0.4273,0.459,0.1423,0.2999,0.386
"PRAMEF25",0,0.0564,0,0,0,0,0,0
"PRAC2",0.9864,0,0,0,0,0,0,0
"H2AL1RP",0,0.4868,1.0563,0.7579,1.0311,1.6445,0.1313,0.6968
"ZNF492",0.5699,0.9941,0.7965,1.0716,0.5322,0.5812,0.5361,0.894
"ZNF688",13.3998,12.4239,8.1806,10.1058,8.45,9.1315,11.2656,6.7138
"PET100",2.5283,1.9006,1.5302,2.2694,2.1339,1.6051,2.4678,1.7183
"PGA3",0.1879,0.2578,0.1119,0.172,0,0.1814,0,0.3075
"GK3P",5.8578,9.0389,5.3181,3.8276,5.4699,4.5507,7.733,5.8472
"FAM90A26",0.6333,0.2172,0.2262,0.2898,0.2366,0.5502,0.2108,0.1554
"PRPS1L1",0,0,0,0,0.1824,0,0.0813,0.1439
"IQCF3",0,0,0.0769,0,0.1073,0,0,0.0846
"POTEB2",0,0.0642,0,0,0,0,0,0
"TEX53",8.5059,6.8479,6.5627,3.8078,6.9067,9.7992,1.5386,5.0373
"ANKRD66",0.0855,0.0586,0.1145,0.2934,0.0532,0.1981,0.0237,0.5875
"ACBD6",20.4351,16.5262,14.1906,14.3636,14.5959,14.2486,14.5795,15.0042
"SSU72P8",0,0,0.1204,0,0.1679,0,0,0.2648
"SPDYE21",6.0982,3.5967,3.9203,4.3534,4.2518,4.874,4.33,5.3878
"ANKRD18B",4.1137,3.4557,3.1878,5.0063,6.1059,5.8211,0.6128,8.5441
"USP17L1",0.8586,2.7857,1.7249,1.9042,1.9119,1.9509,1.7037,1.1185
"CCDC192",2.4906,2.9037,3.2615,2.4315,4.0829,3.1254,2.2566,2.2005
"TEX48",4.4155,5.1911,2.6189,1.5587,3.6519,5.9183,0.6298,3.1581
"AC011005.1",0.4998,0.2571,0.3905,0.3431,0.3112,0.579,0.2079,0.368
"PRB4",8.8914,0.8208,2.977,1.0955,2.4482,1.9806,1.1382,4.1125
"SETSIP",0.3472,0.4763,0.5426,0.5562,0.4323,0.2011,0.3852,0.767
"ANKRD63",0.0921,0.8522,1.1095,3.412,0.6017,1.2795,0.0766,1.6943
"YY2",1.3372,1.4934,1.1257,0.813,0.7135,0.6306,1.0172,0.6188
"STMND1",0.2379,0.1049,0.1821,0.1166,0.1587,0.2067,0.1131,0.2252
"HSBP1",20.3819,26.638,24.078,28.4041,20.9679,26.8959,29.4061,28.8824
"PLSCR5",0.0492,0.1012,0.1646,0.0675,0.0459,0.0854,0,0.0724
"CFAP97D1",0.1399,0.1439,0.1686,0.0576,0.3396,0.1458,0.1397,0.2266
"SBK3",0.3461,0,0,0,0.0646,0,0,0
"HLA-DPA1",52.3694,35.0991,66.4108,168.5299,7.196,18.9235,48.2361,13.6117
"USP17L10",0.066,0,0.0442,0.1813,0.1233,0,0,0
"RPS18",328.2656,249.6952,233.1493,443.5295,298.8152,286.1772,434.5364,255.5844
"TSPAN19",0.7727,0.4239,1.0004,0.4774,0.962,0.6937,1.1573,0.7585
"RPS27AP5",1.814,0.2073,0.2699,0.4151,0.7529,0.5253,0.5031,0.4452
"AKAIN1",0.6751,0.7987,0.5199,0.6024,1.8282,1.0264,0.0562,1.0438
"CYP21A2",0.4849,0.8441,0.8991,0.5632,0.3134,0.0972,0.3414,0.3844
"OR5K2",0.0993,0.3063,0.3323,0.3407,0,0.0862,0,0.1462
"PRH1",12.516,8.9851,7.7089,6.2252,7.9686,7.2682,14.8975,8.4266
"PSG1",1.6755,3.2507,2.1587,2.9844,2.3369,2.5426,5.2941,3.529
"TAPBP",79.5562,60.9676,60.0741,53.8377,36.5709,48.559,32.5184,32.9258
"PPP1R2B",0.0471,0.1453,0,0.097,0.044,0.0818,0.0784,0.0694
"ZBED9",4.3447,1.9363,2.6936,2.3186,4.1172,3.6961,0.472,4.0911
"TMEM253",0.5361,0.4512,0.359,0.368,0.3185,0.1693,0.4055,0.2512
"TMA7",10.4383,12.4484,13.8561,15.5984,16.3028,14.0438,14.8346,20.0634
"TEX50",0.907,0.1333,0.6941,0.7115,0.242,0.2251,0.3234,0.2862
"MCTS1",13.6259,12.9612,13.1957,11.6277,12.0209,15.2427,12.8832,15.4369
"DYTN",0.1131,0.1552,0.0253,0.2847,0.1056,0.131,0,0.2777
"MTRNR2L4",2.9261,3.1382,1.7093,1.0684,1.1627,1.8389,2.0721,1.5585
"ASCL5",3.7391,1.6027,1.6692,1.9963,2.5217,2.0302,0.605,2.2177
"TMEM114",0,0,0.0497,0.3563,0.0692,0.1288,0.1851,0.1638
"OR52I1",8.3148,1.2428,0.4759,0.7073,0.6636,0.6483,1.2122,0.6802
"OR5K1",0.0889,0.0609,0.0397,0.0203,0.0277,0.0257,0.0493,0.0436
"SMIM26",15.9068,12.2232,14.181,16.4439,14.8535,19.0636,16.0264,16.9323
"PRAMEF6",0,0,0,0,0,0,0.0491,0
"AJM1",6.6674,6.2419,5.7174,5.8278,4.591,5.3339,2.3748,5.3503
"KANTR",7.8749,11.1647,9.0846,8.483,8.5016,10.3495,10.7416,10.5893
"HLA-DQB2",2.7524,1.1219,2.1561,5.1689,0.097,0,1.8149,0.4206
"GOLGA8N",1.301,2.6055,1.3346,0.931,0.6979,0.8777,2.3378,0.8763
"TNF",11.2238,34.3152,5.9203,6.6282,7.4945,2.8326,6.7825,1.0618
"PET117",0.7313,0.4702,0.2449,0.251,0.2561,0.2382,0.0761,0.1346
"LYRM9",5.339,8.6105,9.5076,10.9272,7.8891,12.6404,4.4587,11.2022
"NPIPA9",0.1736,0.0714,0.2325,0,0.0649,0.362,0.0578,0.3068
"PHGR1",0.4472,0.3451,0.6739,0.3837,0.522,0.3885,0.1861,0.4939
"ERVH48-1",9.4279,8.3019,8.8133,5.6431,7.7824,7.8628,6.3699,9.0515
"RAB6D",0.8328,1.0352,1.0922,0.6908,0.7777,1.1456,0.1155,0.7409
"USP17L11",0.1981,0,0,0,0,0,0,0
"RNF224",5.767,0.4829,1.3022,1.8872,1.2524,1.1069,1.5065,1.9255
"NPIPB7",0,0,0.0415,0.1702,0.1158,0.4309,0.2579,0.0456
"GPX1",202.1583,327.5403,228.46,490.5948,123.4121,145.6457,267.5251,137.7086
"BTBD18",7.6898,8.7253,7.4699,4.848,4.8076,7.2826,4.8607,5.443
"TMEM238",7.418,0.6229,0.5069,1.1431,0.9895,0.7891,0.5039,0.7802
"TWIST2",0.6755,0.2316,1.1686,1.082,0.4205,0.9781,0.4684,0.9533
"PIRT",4.2609,4.9155,7.2147,4.7215,0.4263,2.2475,6.5337,2.0167
"PRR23C",0.0377,0,0.0757,0.0259,0.0704,0.0327,0.0314,0.0833
"AC092835.1",16.1202,23.7233,20.1215,16.7075,17.6539,21.2644,21.9247,23.132
"IFNA13",0.5469,1.8285,1.5565,0.5631,0.8299,0.7721,1.6497,1.208
"H2BC15",9.5283,3.9128,3.0745,3.2043,2.8881,4.0053,2.9891,3.6774
"POTEB",0,0,0.0267,0,0,0,0,0
"RPS28",79.3456,72.9397,74.1464,129.9582,94.0751,67.2059,117.5418,56.335
"CTXN2",0.6419,0.4019,0.598,0.4023,0.7558,0.7516,0.1161,0.6164
"UQCRHL",7.867,6.1565,6.0437,6.7584,8.2474,6.2055,4.7388,7.8176
"PAGE2",0.1616,0.4988,0.1082,0.1109,0,0,0.1345,0
"TRIM26",35.7206,36.6717,28.2177,25.1629,19.5957,21.6349,32.7826,19.3265
"C16orf82",0,0,0,0.0294,0,0.0372,0,0
"TMEM229A",3.6264,11.0907,10.1729,8.3087,6.4522,9.281,13.13,4.8709
"ZNF879",11.3976,7.8259,6.5104,7.126,6.2062,6.8715,10.832,6.9357
"H2BS1",0.9012,0.2318,0.1509,0,0,0.3915,0,0
"CCDC188",5.9878,2.6399,3.7012,4.1553,4.3625,3.7157,2.4638,5.5228
"KBTBD13",0.8212,0.2027,0.11,0.0225,0,0.1141,0.0547,0
"ZNF736",19.9365,15.0694,12.6761,12.4384,11.7638,14.9577,11.508,14.1658
"PINLYP",3.0857,2.2031,2.8065,2.9401,1.6772,2.6207,1.6862,2.4754
"CLDN34",2.7493,1.5229,2.5492,0.871,1.5799,0.7349,0.176,1.3235
"C5orf58",0.8261,0.7139,1.2834,1.3156,0.4937,0.3158,0.7424,0.3893
"FAM133B",16.8025,16.4422,11.9725,13.0436,11.7128,14.0889,16.5708,13.87
"OR10G8",0.0944,0.1941,0.0632,0.1295,0.0881,0.082,0,0.3474
"MCIDAS",5.9463,0.1517,0.362,0.0337,0.1836,0.1708,0,0.2533
"JRK",11.6655,12.9739,13.5716,12.2588,13.0455,13.8219,11.3751,12.1279
"NPIPB2",0.9656,1.299,1.0445,0.4079,1.0404,1.4842,2.5649,1.1758
"HLA-B",207.3597,173.5487,212.8856,372.1956,104.8934,69.5237,178.8674,57.277
"C11orf94",3.0457,5.5541,1.7614,4.2763,2.1977,2.1649,10.5978,2.4463
"IQCM",0.0365,0.1875,0.0488,0.05,0.2043,0.19,0.1517,0.0268
"IFNA17",0.3221,0.4418,0.1438,0.1474,0.2005,0.1865,0,0.2371
"APOC2",0.6664,0.5999,0.7252,2.0586,1.0113,0.6513,1.3863,0.736
"SHISA8",1.3479,2.3111,4.5633,2.416,2.3775,1.3011,1.1839,1.8746
"C19orf81",0.9479,1.8283,1.3488,1.7893,1.9915,2.0587,2.0704,1.3085
"ANKRD65",8.5955,36.1874,16.2816,14.0947,18.6909,12.3418,44.535,19.0147
"BRD3OS",16.3459,20.7416,23.5839,16.8,20.5605,22.1682,8.4694,21.2984
"ZSCAN31",12.3745,8.8431,10.2052,19.8876,9.5136,10.5659,7.8946,12.0175
"FAM237A",0.3251,0.8917,0.2177,1.1901,0.8095,1.8827,0,1.2765
"C12orf75",3.5944,3.9789,5.8081,7.1069,3.6483,5.6683,8.9075,5.8969
"SMIM1",3.2847,0.981,1.561,2.691,1.1873,1.841,2.6449,1.4042
"HGH1",9.3748,12.6024,10.7797,13.2035,9.4516,10.3833,12.2137,11.4672
"PPP1R3E",17.0808,23.3046,17.9884,13.6375,19.4903,19.5163,25.9644,17.8938
"KDM4E",0.1349,0.2776,0.6326,0.3705,0.126,0.0782,0.6737,0.1325
"RAMACL",8.7723,8.0999,8.2452,4.4617,4.1944,5.7846,5.8042,4.3577
"RPEL1",1.5807,0.9655,1.5216,0.9155,1.3376,0.9441,0.1644,1.5275
"SPAAR",3.3355,1.8648,3.1562,1.2195,1.6251,1.5119,1.086,1.5749
"SMIM27",2.9142,3.507,2.7431,3.378,2.6186,3.2722,3.3857,2.9351
"NFAM1",3.394,5.5714,4.9445,8.3152,3.5233,2.0546,6.5195,1.6881
"NKX1-1",0,0,0,0,0,0,0,0.0575
"RNF148",15.4259,2.2423,2.3017,1.6113,6.8108,3.4231,0.7673,4.5677
"ANKRD34C",2.0189,1.5084,1.9069,0.8607,5.4174,3.7662,0.2299,3.2857
"MFRP",0.2312,0.2907,0.3612,0.1763,0.072,0.2232,0.3206,0.208
"KIAA0040",11.72,7.4926,7.1978,6.0753,3.6274,2.3968,4.0954,3.0551
"B3GALT4",19.3524,14.0499,12.1249,12.4289,7.5607,9.5077,12.8452,8.3852
"PNMA6A",23.4124,14.9923,15.8667,11.3593,19.3599,21.1564,2.8165,22.8796
"PATE3",4.6231,4.0998,2.3485,3.064,5.6567,2.9083,0.9949,4.2841
"OR5H14",0,0,0,0,0,0.0124,0,0
"ZBTB22",24.5642,32.4269,24.5578,27.2316,19.0968,29.255,24.2137,25.8972
"USP17L4",0.1321,0.5436,0.5307,0.7707,1.0485,0.8033,0.6595,0.3404
"CLEC2L",8.2644,9.865,17.0462,9.0444,16.9996,14.2239,1.1029,16.532
"ZBED5",30.123,25.3175,17.3389,16.7896,16.0936,19.0727,33.7912,17.6826
"SLFN14",0.2495,0.2265,0.2064,0.2116,0.0411,0.0893,0.1832,0.0973
"PPIAL4G",0.1394,0.7168,0.1866,0.1913,0,0.2421,0.116,0.2052
"CCDC200",5.2575,7.519,4.2076,5.0392,0.8083,1.7824,4.6414,1.0621
"TAS2R39",4.759,23.4136,5.7501,3.9768,4.2506,7.6396,34.2612,6.6268
"TSPY10",0.0542,0,0,0,0,0,0,0
"UBE2L5",0.6659,0.8481,0.6158,0.8489,0.9179,0.7989,0.1847,1.074
"CT47B1",0,0,0.1061,0,0.074,0,0,0
"AL354761.1",0,0,0.0769,0,0.1608,0.0997,0,0.169
"ZNF853",17.563,27.843,20.3855,17.6442,22.6042,24.6491,21.932,19.8474
"IFNA4",0.4303,0.2213,0.1441,0.0738,0.2009,0.3738,0,0.1584
"ARHGEF38",11.2988,0.3284,0.3067,0.181,0.2463,0.2412,0.4389,0.1533
"CTAGE9",0.6124,0.252,0.1094,0.1121,0.305,0.0355,0.1699,0.1804
"AL391650.1",1.1674,1.723,1.0536,0.8013,1.7062,1.2346,1.9427,1.1584
"C3orf84",0.836,0.9828,1.2796,2.5413,0.4461,1.1413,0.1987,0.6155
"OR10G9",0.1124,0.1156,0.2258,0.0772,0,0.0977,0,0.2483
"USP17L8",0.066,0,0,0.1813,0,0,0.1649,0.2918
"TAAR9",0,0.1034,0,0.069,0,0.0873,0,0.074
"C4orf51",0.2885,0.3957,0.1288,0.2641,0.1796,0.2507,0.08,0.354
"B3GNT9",25.5833,17.5451,9.1525,9.4353,6.6177,9.8442,22.9722,6.9954
"CDKN2AIPNL",21.2579,27.5808,24.3516,24.5111,28.0469,36.9356,18.8807,40.1395
"CKMT1B",18.7543,13.4394,18.5399,14.1389,37.3402,16.0719,1.4018,23.9885
"RNF223",0.7199,0,0.2596,0.3041,0.1551,0.3849,0.0461,0.2446
"PATE4",5.6528,3.414,2.8817,3.1292,4.6655,3.3901,0.9711,4.0814
"OR4A47",0,0,0.0662,0,0.0923,0,0,0
"PRSS56",0.641,0.3517,0.0286,0.1173,0.7981,0.4455,0.0356,0.2832
"ZNF737",11.9536,18.4088,14.0315,19.8775,12.9677,16.8191,16.8892,23.866
"RGL2",49.1036,31.5153,35.0839,28.7046,24.9222,17.9997,25.4705,19.2592
"BHMG1",0.041,0,0.0823,0,0,0,0.0341,0
"C10orf143",1.5602,1.6686,2.1103,1.6966,2.0483,1.6238,1.8381,1.7174
"SHISA9",7.0178,11.4933,12.9976,11.2164,7.4892,14.878,2.881,14.4581
"HLA-DQA2",1.7319,5.5676,10.0513,31.0583,1.0782,0.1254,2.7621,0.9564
"KIFC1",16.7371,2.2504,0.3488,0.8581,1.3294,0.3017,1.0113,0.3068
"C2orf74",2.9863,3.1434,2.9298,2.6696,3.891,4.4043,4.334,4.1928
"IRGM",0.417,0.5243,0.1861,0.477,0.3028,0.2817,0.2698,0.2047
"AMY1A",0,0,0,0,0,0,0.0349,0
"FAM200B",8.0357,10.56,8.9881,10.0922,10.637,10.8551,11.6092,13.8969
"OR2I1P",0.3922,0.7263,1.1031,0.6058,0.2564,0.0852,0.0163,0.1011
"LRRC37A2",14.5145,9.2438,5.183,7.932,13.1172,6.4265,5.6499,4.6323
"MPC1L",0,0,0.2468,0.1265,0.1721,0,0.3066,0.1357
"ETDA",0.8081,0.8313,0.8658,0.2219,0,0.702,0.6724,1.1899
"TMEM250",23.1238,21.3738,20.8804,22.1243,17.6719,24.541,14.36,20.4574
"OR2W3",3.3402,2.6343,2.3112,4.0505,4.9904,2.9018,0.5559,5.1643
"PAGE2B",0.1948,0.8017,0.5219,0.2675,0.3639,0.1693,0,0.4304
"TXNDC5",2.1231,1.0424,0.9047,0.5962,0.5857,0.6707,1.345,0.4441
