,C3N-03452,C3N-01197,C3N-02684,C3N-01365,C3N-01191,C3N-03446,C3N-03450,C3N-03026
TDP2,-0.84,0.04,0.42,0.89,0.3,-0.16,0.12,-0.69
TDRD3,-0.23,0.2,0.02,0.06,-0.24,0.01,-0.27,-0.24
TDRD7,-0.51,-0.41,-0.67,-0.64,0.05,-0.27,0.11,-0.41
TDRKH,0.39,0.59,1.05,0.89,0.08,0.73,0.8,0.56
TDRP,0.39,0.89,0.88,0.52,0.2,-0.06,0.4,0.55
TEAD1,-0.45,-2.12,-1.13,-1.5,-0.99,-0.24,-0.55,-0.57
TEAD3,NA,-0.34,-2.48,NA,-0.2,NA,NA,NA
TECPR1,0.49,0.87,1.19,1.16,0.2,0.17,0.46,0.6
TECPR2,0.57,0.68,0.94,1.25,0.87,0.17,0.82,0.84
TECR,0.27,0.1,0.28,0.24,0.24,0.13,0.34,0.05
TEFM,0.11,-0.4,0.05,0.04,0.02,-0.3,0.2,0.12
TELO2,-0.8,-0.54,-0.59,-0.59,-0.56,-0.48,-0.32,-0.86
TENM1,0.1,0.91,0.98,1.32,-0.33,-0.76,0.61,0.43
TENM2,0.92,1.22,0.95,2.09,0.03,0.85,1.23,1.39
TENM3,0.58,1.11,NA,1.11,0.26,-0.35,0.64,0.93
TENM4,0.24,0.61,0.48,0.61,-0.05,-0.14,0.1,0.36
TENT2,NA,NA,NA,-0.1,NA,-0.17,-0.7,NA
TENT4B,-0.47,-0.54,0,0.2,-0.59,0.06,-0.32,0.09
TEP1,-0.24,-0.13,-0.67,-1.38,-0.23,0.25,-0.28,-0.32
TEPSIN,-0.28,0.69,0.29,1.01,0.54,0.37,-0.06,-0.02
TERF1,-1.03,-0.97,0.04,-1.2,0.05,-0.79,-0.63,-0.93
TERF2,-0.43,-0.09,-0.59,-0.61,0.06,-0.06,-0.6,-0.48
TERF2IP,-0.07,0.27,0.26,0.19,0,0.01,0.01,0.09
TES,-0.34,-0.55,-1.27,-0.77,-0.47,1.94,-0.39,-0.54
TESC,0.98,1.93,1.7,1.49,0.36,0.49,0.41,1.04
TESK1,0.27,NA,1.29,1.29,NA,0.53,NA,0.14
TESK2,0.84,0.53,NA,0.61,1.26,0.28,1.09,0.91
TESPA1,0.74,1.64,NA,1.65,0.78,0.16,1.26,1.08
TEX10,-0.73,-0.44,-0.92,-0.32,-0.26,-0.26,-0.59,-0.7
TEX2,0.6,0.33,0.92,0.6,0.74,0.25,0.95,0.61
TEX264,-0.52,-0.49,-0.23,-0.21,-0.27,-0.3,-0.08,-0.48
TEX30,NA,-0.72,0.01,-0.16,-0.52,0.31,NA,NA
TF,-0.18,-0.42,-0.84,-1.08,0.72,-0.15,0.54,-0.62
TFAM,0.52,1.09,1.08,0.52,0.07,0.65,0.36,0.65
TFAP2A,NA,-0.72,-1.63,NA,0.08,NA,0.28,NA
TFAP4,NA,-1.74,-0.43,0.48,0.59,-0.17,0.5,NA
TFB1M,-0.09,0.29,-0.08,0.23,0.07,-0.12,-0.09,0.07
TFB2M,NA,0.25,0,0.05,0.33,0.19,0,NA
TFCP2,-0.07,0.08,-0.1,0.01,0.09,-0.36,-0.1,-0.11
TFDP1,-0.4,0.29,-1.19,-0.42,0.17,-0.13,-0.37,-0.53
TFDP2,NA,-0.68,NA,0,-0.26,0.37,-0.5,NA
TFE3,-0.65,0.08,-0.23,-0.11,-0.28,-0.17,-0.35,-0.52
TFEB,-0.96,-0.79,-0.47,-0.65,0.56,-0.41,0.54,-0.85
TFG,-0.05,0.11,0.1,-0.06,0.1,0.13,0.01,-0.13
TFIP11,-0.58,-0.04,-0.45,-0.72,0.02,-0.31,-0.37,-0.52
TFPI,-0.65,-0.97,-1.19,-1.59,-0.76,1.23,-0.35,0.08
TFPI2,NA,-0.98,0.31,NA,1.04,NA,0.76,NA
TFPT,NA,NA,-1.01,NA,NA,NA,-0.04,NA
TFRC,-1.06,-0.67,-0.26,-0.61,-0.73,-0.69,-1.11,-0.84
TGDS,0.33,NA,NA,-0.01,NA,-0.06,NA,-0.11
TGFB1,-0.54,-1.07,-0.37,-0.69,-0.71,-0.52,-1.01,-0.76
TGFB1I1,0.21,-0.7,-0.66,-0.46,-0.6,0.41,-0.75,-0.55
TGFB2,-0.76,-1.69,-1.63,-1.92,-1.64,-1.31,-0.71,-0.81
TGFB3,-1.56,-0.92,-1.22,-0.48,0.03,-0.12,-0.31,-1.49
TGFBI,-0.63,-0.9,-1.38,-0.25,-0.86,-0.33,-1.07,-0.86
TGFBR1,-0.52,-0.71,-1.13,-1.7,-0.35,-0.35,-0.42,-0.35
TGFBR2,NA,0.07,0.31,NA,0.11,NA,-0.16,NA
TGFBR3,0.77,0.57,-0.4,1.04,1.09,0.69,0.8,0.88
TGFBRAP1,0.23,0.54,0.57,0.69,0.12,-0.15,0.38,0.24
TGIF1,-0.24,-0.82,-1.64,-1.67,0.86,-0.69,0.05,-0.88
TGM2,0.04,-0.3,-0.73,-0.69,-0.28,0.14,-0.53,0.01
TGM3,0.41,NA,2.02,0.83,NA,-1.31,NA,0.35
TGOLN2,-0.01,-0.09,0.02,-0.35,0.01,0.38,0.13,0.15
TGS1,-0.19,-1.05,-0.15,-0.4,-0.91,-0.3,0.11,-0.39
THADA,-0.38,-0.28,-0.72,-0.63,-0.21,-0.48,-0.74,-0.4
THAP10,NA,NA,-0.32,NA,NA,NA,-0.73,NA
THAP11,-0.59,-0.21,-0.61,-0.14,0.16,-0.41,-0.48,-0.48
THAP12,-0.42,-0.31,-0.29,-0.13,-0.18,-0.49,-0.36,-0.16
THAP4,1.39,2.44,NA,0.02,0.41,0.79,0.48,1.08
THBD,0.86,-0.83,-0.15,-0.19,-0.85,0.01,-0.6,-0.55
THBS1,-1.26,-1.12,-1.72,-0.97,-0.66,-0.83,-1.19,-1.44
THBS2,-0.25,-0.4,-0.7,-1.14,0.05,0.62,-0.27,-0.34
THBS3,-0.59,-0.44,-0.98,-0.76,-0.45,-1.02,-1.02,-0.48
THBS4,0.17,-0.63,-0.81,-0.52,-0.81,-0.9,-0.28,-0.21
THEM4,0.85,1.01,1.02,0,0.36,1.33,0.41,0.98
THEM6,0.18,0.27,0.39,0.65,0.23,0.06,0.02,0.16
THEMIS,-0.33,2.27,1.57,2.3,1.03,1.17,NA,0.7
THEMIS2,-0.43,-0.03,-0.88,-0.36,-0.03,-0.5,-0.62,-0.53
THG1L,-0.53,-0.34,0.43,-0.1,-0.09,-0.07,-0.25,-0.5
THNSL1,1.04,1.15,1.27,1.2,0.49,0.52,0.92,1.22
THNSL2,1.21,0.31,0.51,1.04,1.12,0.53,0.83,-0.07
THOC1,-0.94,-1.23,-0.72,-0.75,-0.72,-0.53,-0.47,-0.96
THOC2,-1.12,-0.83,-1,-1.09,-0.5,-0.49,-0.76,-1.2
THOC3,-0.14,-0.41,-0.12,0.57,-0.27,-0.01,-0.17,0.17
THOC5,-0.8,-1.35,-0.79,-1.3,-0.91,-0.67,-0.82,-0.69
THOC6,-0.55,-0.37,-0.47,-0.63,-0.26,-0.29,-0.4,-0.49
THOC7,-0.78,-0.71,-0.41,-0.85,-0.5,-0.69,-0.4,-0.67
THOP1,-0.01,-0.15,0.12,-0.02,0.12,-0.15,0.07,-0.03
THRA,0.44,0.55,0.4,0.75,0.41,0.16,0.2,0.94
THRAP3,-0.95,-0.89,-0.88,-1.05,-0.72,-0.46,-0.6,-0.87
THSD1,0.05,0.47,-0.05,0.94,0.17,-0.46,-0.23,0.4
THSD4,0.73,-0.95,-0.95,-0.63,-0.45,0.24,-0.51,-0.18
THSD7A,0.59,0.54,0.51,1.01,-0.65,0.25,0.54,0.63
THTPA,0.23,0.32,0.46,-0.12,0.61,0.28,0.39,0.22
THUMPD1,-0.4,-0.08,-0.42,-0.61,-0.48,-0.01,-0.56,-0.36
THUMPD3,-0.45,-0.91,-0.46,-0.69,-0.48,-0.48,-0.43,-0.35
THY1,0.87,1.58,1.83,2.19,0.88,0.32,1.26,0.82
THYN1,-1.12,-0.81,-1.11,-1.47,-0.59,-0.59,-0.75,-0.99
TIA1,-1.2,-0.43,-0.79,-0.98,-0.36,-0.83,-0.51,-0.76
TIAL1,-0.17,0,-0.09,-0.02,-0.11,0.11,0.14,-0.09
TIAM1,0.39,1.15,0.92,1.16,0.2,0.24,0.3,0.58
TIAM2,1.53,1.79,2.08,1.86,1.47,1.1,1.85,1.75
TICAM1,0.02,-0.15,0.08,1.8,1.32,-0.22,NA,0.01
TIE1,0.36,-0.76,-1.21,NA,0.16,NA,0.16,-0.12
TIFA,NA,0.08,-0.54,-0.24,-1.6,-0.01,-0.96,NA
TIGAR,-0.11,0.13,-0.11,0.38,0.37,0.08,0.12,-0.03
TIMELESS,-3.5,NA,-0.35,-1.37,NA,-0.86,-1.06,-3
TIMM10,0.42,1.16,0.89,0.89,0.29,0.23,0.36,0.83
TIMM10B,0.36,1.49,1,1.16,0.07,0.7,0.13,0.7
TIMM13,0.41,0.88,0.95,0.28,-0.2,0,0.14,0.51
TIMM17B,-0.45,-0.05,1.01,0.28,-0.17,0.09,0.4,0.74
TIMM21,0.21,0.36,0.55,0.51,-0.19,0.05,0.22,0.22
TIMM22,0.57,1.19,1.63,1.41,0.08,0.09,0.35,0.8
TIMM23,0.52,0.45,0.82,0.58,0,0.51,0.06,1.02
TIMM29,0.63,0.87,1.4,0.95,0.13,0.33,0.34,0.93
TIMM44,-0.13,0.32,0.34,0.04,-0.4,-0.08,-0.15,-0.04
TIMM50,0.65,0.52,0.96,0.56,0.03,0.75,0.31,0.65
TIMM8A,0.49,1.24,0.92,0.97,-0.09,0.37,0.28,0.43
TIMM8B,-0.29,-0.42,-0.19,-0.51,-0.52,-0.78,-0.77,-0.57
TIMM9,0.93,1.47,1.57,1.08,0.31,0.63,0.62,1.12
TIMMDC1,0.46,0.18,0.29,0.4,0.21,0.58,0.18,0.48
TIMP1,-1.32,-1.16,-2.39,-1.06,-1.38,-0.24,-0.41,-1.45
TIMP2,-0.56,-0.54,-0.25,-0.02,-0.18,0.08,0.28,0.22
TIMP3,0.32,-0.47,-0.32,-0.78,-0.19,0.61,-0.32,0.03
TIMP4,0.54,-1.41,-0.36,-0.16,-2.22,-0.61,NA,0.31
TINAGL1,1.52,1.58,1.38,1.42,0.79,0.75,0.92,1.75
TINF2,NA,NA,-0.37,0.59,NA,0.32,-0.15,NA
TIPIN,NA,-1,-2.38,0.08,-0.65,-0.36,-0.7,NA
TIPRL,0.28,0.33,0.62,0.39,0.22,0.22,0.51,0.38
TJAP1,-0.49,-0.43,-0.16,-0.44,0.29,-0.01,0.16,-0.37
TJP1,0.02,-0.32,-0.06,-0.3,0.41,0.03,0.35,0.03
TJP2,0.7,-0.5,0.25,-0.18,2.06,0.64,1.27,0.33
TJP3,NA,0.11,NA,2.76,0.45,5.53,0.36,NA
TK1,1.26,-0.85,-2.49,-0.86,-0.66,0.18,-1,-0.38
TK2,0.63,1.2,0.8,0.49,0.46,0.09,0.61,0.74
TKFC,0.07,0.09,0.19,0.08,0.51,0.35,0.12,0.06
TKT,0.02,0.23,0.18,-0.07,0.29,0.54,0.14,-0.11
TKTL1,1.3,NA,NA,3.12,NA,0.06,NA,1.21
