"","C3N-00439","C3L-01955","C3L-01962","C3N-02818","C3N-01803","C3N-00243","C3N-02261","C3N-01903","C3N-00496","C3N-03021","C3L-01279","C3N-01650","C3L-01865","C3L-02212","C3N-01653","C3N-02440","C3N-00958","C3N-01652","C3L-02210"
"ACAT2",0.166731142314587,0.145707966559288,0,-1.46018886178736,-0.831438106118889,0.856912820413053,1.44122444644773,0.656468578781997,0.170154127027801,-0.233831803674942,0.00510817542318521,-2.26551679022488,-0.968109925255244,0.623168903682947,-0.565790715682642,-0.00820856394019303,-0.323772613316709,1.20496338738228,-2.01910891112913
"ACBD3",-0.971617570567308,-1.45529890934466,-0.144142801942049,0,2.15494218398343,-0.811179790410209,-1.55871629156162,0.265309479532237,0.259224168583518,-0.995805578922015,0.487389759424585,1.13979424016374,0.3687231700349,0.351830767996837,0.0556584612992284,0.256034105464138,-1.0191576974936,-0.808411592453595,-1.861948887948
"ACBD5",-0.0194698972799631,0.604826402709329,1.2999347497429,-0.158784787379645,-1.11737439344233,0.160813414662205,0.727139238018021,1.03607349291178,-0.63468486014051,-0.634540827869614,-0.943161011664545,-2.45322962308724,0,0.902897956311087,-0.118940600564272,0.310818844848116,0.550546543862702,0.593228226574177,-1.98325495875676
"ACBD6",-1.14923354640731,1.74755090065957,-0.280127550226676,0.171371337656679,0.210994014659962,0.192430313375328,0,-1.28801948989631,-1.25698127448739,-1.36482985819617,0.502318489276986,-0.0242353583934428,0.898209305630764,0.952374345104725,-1.5962172807907,-0.689389336035027,0.653981513012048,-0.504177793597985,1.65363583437799
"ACE",0.111644690402422,0.256470830155832,0.49174213833287,-0.144627492716971,-0.617725472666439,0.192238083726979,-0.00493441706533923,0.919871751010299,-0.241362881141203,0.195875705142295,-0.831909931753805,-2.64617665549025,0.702954718434313,0.969639415386188,-0.450480936048201,0,-0.0136373323569208,0.318546592054104,-2.74261200239881
"ACE2",-0.0357876130956809,0.14912027698499,-0.108532513834526,-0.687543982285689,-1.0417433010177,0.128605574790068,0.516205118402337,0.320717777174078,0.393124671208847,0,-0.68066465438015,-3.53458453984799,0.46259158406642,0.145789863106968,-1.00896401788365,0.498748124207764,0.213359357830042,-0.0303617401640741,-1.82670715050776
"ACIN1",-0.480159260035146,-0.150986890213902,-0.0496331021202792,0.683727585065723,1.73741734404851,-0.564720180658014,0,0,-0.289938696075972,0.0972109677246591,0.704504633083809,2.82177091652922,-0.494766874062787,-0.203162516611013,1.26542298047417,0.679462974694777,-0.737544798668542,-0.281936058523745,2.22892484652845
"ACLY",1.0563200995985,-0.0630323027836573,-0.169104343162585,-0.439645441619643,1.04988222693511,0.446776441839145,-0.199633280106588,-0.0311843955098333,0.522685590904931,0.974127953403807,-0.57470824823986,-0.27407031037679,0.0186229425712763,0,-0.903856035941921,1.09356567653898,3.60311369645616,0.591439202458769,-0.567962444471226
"ACMSD",0.798111470208103,0.256925860712441,-0.0652665063981954,-0.121814428318775,-1.24698539093305,0.328807795869937,0.188374519161618,0,0.0711211657917567,-0.370844822549284,-0.597859983852507,-2.90846408334482,0.0779099881209751,0.542647182695423,-1.08044268232774,0.254102275904007,-0.473543922003007,0.465005328234977,-2.62175970820299
"ACO1",0.472568828198587,0,0.227596177163785,-0.403167178711717,-1.90824866838919,0.209075933525512,0.112863172846951,0.632486941407854,0.227517333688786,0.0336997744018859,-0.912081294153088,-2.57839632459719,0.0924939338961521,-0.449594930425492,-1.53705619824371,-0.279624397399591,-0.119476725539126,0.686094377287862,-2.47772272996542
"ACO2",0.45853848228808,0.190168570747063,0.398976428010375,-0.553552512469208,-1.51885466424837,0.146846974651605,0,0.417291668550776,0.328768837470187,-0.495272957023564,-0.587846640635054,-2.89599429563928,0.475845154141481,-0.131598278429329,-0.493276462809168,-0.633871880560416,0.0880285061960585,0.317504446605392,-2.72821562246559
"ACOT1",0,0.937913877980403,0.0779025097217396,-0.130433763228758,-1.69001640227755,0.510912673391014,-0.307523894197451,0.646816276900405,-0.0423681913995205,0.0265001759438005,-0.75574134060873,-2.52601988051257,1.11984789421352,-0.168422546988956,-1.34213087244192,0.0891949406547838,0.815554877458024,0.663886153323306,-1.75718308424128
"ACOT11",-0.345198412119307,0.404561786141282,0.236811181556169,-0.646105433863371,-2.00619184731813,0.0799811350250029,0.619725798015201,-0.206071478031969,0.85165508335465,-1.2191958421562,-0.275135079159663,-1.61990727528933,0,-1.07144009416387,1.22322690829178,0.0626584466764843,0.974108962623328,0.381484031463428,-2.32004374712181
"ACOT13",0.502961859166355,0.366361833415594,0.089459058275671,-0.560770245253472,-1.3432138087135,0.178010824119836,-0.0516796832831794,0.314406026974089,0.108267856922309,-0.12978761069609,-0.485993180927256,-3.41764449832322,0.238032520306489,0.00971797020390143,-0.869738835595728,-0.0902776155758859,0,0.30710830578371,-2.26895145651725
"ACOT4",0.0776197669562962,0.370068259214059,0.300565742013644,-0.785877715103164,-0.663205559133604,-0.80711119661694,0,1.00669126338504,-2.12710593741056,-0.415780633439334,0.334905213850568,-2.22497040886852,0.36539125216383,-0.921316125546633,-1.46955271569725,0.492224430227165,0.0334337744251831,0.479954111048143,-2.29042653926908
"ACOT7",0.862981566031023,1.38931027276147,-0.310256566725527,-0.527576866662399,-0.708876506199696,1.04561775857167,0.847944350510086,0.745133617867907,0.444048093059823,0,-1.01604892760397,-1.98295705857566,0.683070641606585,-0.777023267552678,-1.02382097260546,-0.0201184353760011,1.26892219928724,0.514854770006268,-1.71131028565104
"ACOT8",0.586582641272246,0.193342660258593,0,0.276442967117281,-1.08208488604993,0.560103492064477,0.247505139222877,0.86725008163106,-0.26108608771636,-0.169964643505959,-0.72110973267504,-3.23428373497608,-0.159651227085186,-0.0518588132593312,-0.815796456033934,0.424412804607407,0.216468943928448,0.558118412080142,-2.00889495305783
"ACOT9",0,0.594032383085232,-1.46173571219162,-2.53209781786246,0.634972218181384,0.583607034383797,-0.227190860927159,-0.282338322864302,0.573877180145763,-0.616672047582308,-1.60531736630834,-1.83079564847681,0.627682165984905,0.392917325757763,0.241246309277563,-0.688987743026576,-0.317775249203933,1.1278094868813,0.387164489583123
"ACOX1",0.136433072189196,-0.035725600402534,0.446858504180851,-0.0944287126613078,-1.32746991214491,0.327783936493251,0,0.0245459274845138,-0.477836283707601,-0.112938693138974,-0.597209081353725,-2.38609523305902,0.711061182485769,0.133595548822488,-1.97626880500997,0.0938179547592278,0.474953013457557,0.40630967942244,-2.7076320474886
"ACOX2",0.26755664395762,0.177908782367186,0.116466844641654,0,-1.74371164241719,0.593318336538193,0.0107135252513962,0.180491396367114,-0.50170671469694,-0.0802127322204525,-0.543646435631715,-2.83602423688116,-0.0837434003091218,0.0439932055901544,-1.6328344010677,-0.0496616460868642,0.398014853348683,0.32125443801239,-2.48197591087412
"ACOX3",0.96592538796221,0.368179926291766,0,0.191412900247882,-0.254048822855552,0.309641766820306,-0.266347887151991,0.88956973112629,-0.607700810934364,-0.18520955837392,-0.55925658086521,-3.17963521815737,-0.305580654649627,0.22044797673861,-0.641436247683427,0.584403454817892,0.926454838826133,0.0196995125166357,-1.98489894868486
"ACP1",0.0470721822142564,0.450637381914403,-1.0316368138548,0.629408798544389,-0.638254899953947,-0.187986921170353,-0.612280713325163,2.0419082126696,0.0476795946545559,-1.01126302595125,-0.496822218246837,-2.27383429242474,0.883495589274428,0.00223999893765502,-0.518246114405589,0,0.536626608868886,0.138162615979705,-2.10550222211234
"ACP2",-0.750470052926305,0.785774444335787,2.09362781746895,0.913969053307817,-0.639105652717155,0.781551681874158,0.0731836546886071,0.742282985006493,-0.364785302722701,-0.53796560559525,-0.636131099651119,0.961806723310173,-2.25218768196945,0.0649371225176855,-1.23663818745002,-0.397842720702864,0,0.813103953989526,-0.92817261849046
"ACP3",0.285568203482703,0.832492278006917,-1.147292720599,-1.02608042184623,-1.5229814730631,0,0.301384456795961,0.0407524160111594,1.35862636143695,0.287103754494297,0.922802241739917,1.79831017395851,-0.0595507607765249,1.7311172631095,-0.911441342938366,-0.817678751763001,-0.669847822565247,-1.05233000893377,-0.615212126737214
"ACP5",0.571892465885607,1.22348192545805,1.26146227569895,-0.0287312048992809,-2.31711054330116,-0.331073076420663,0,0.441034708512125,0.181992255241472,-0.449861768336832,-0.686679843636127,-0.630961596632122,0.667436685459851,-0.198202481151978,0.0485972559029589,0.81403967500875,0.290483200221751,-0.330450924468253,-2.58558829314945
"ACP6",0.192706031365715,0.266630409709757,0.214488607759608,-0.320763773792224,-0.187665338757489,-1.703580845974,-0.389446829282773,0.697215315967964,0.557713305201149,0.0871138983923527,-0.12363519389383,-3.30986154083578,0.437408081506029,-0.0261868095446911,-1.17865716093687,0,0.463324075501826,0.697562133137009,-1.3846670831036
"ACRBP",0.312130573569912,-1.9442925352657,-0.0821300571132348,0.0880148964329462,-1.91783091997295,-1.81026341570687,-1.82619321799641,0.104406175056111,0.16798299194971,0.0861645926949887,0,0.0233651234430235,0.0244200798834136,-1.96323749865834,0.02899697438324,0.058232451568583,-1.89682622421309,-1.80540010424153,-1.95745157200373
"ACSF2",0.401200085074042,0.0985006396075803,0.484731672853249,-0.272104142033605,-1.38197566442193,0.171058348940126,-0.101488437901183,0.604029507121382,-0.3145249302696,0.0251998149850132,-0.6803566549697,-2.89122728993897,0.197264139927212,0,-1.26602547468238,-0.126617717831606,0.107730970915528,0.683943290750259,-2.56955912174437
"ACSF3",0.654799647443848,1.09820722364309,0.966670448922857,-0.337423138880357,-1.33819726705021,0.21184385635838,-0.552328750290772,0.773943348627313,0,-0.0184959520823799,-0.725531638746102,-2.73722387323352,0.884507014134727,0.0813140497535936,-0.412448657030745,0.57431093527568,0.0692324061465277,-0.00596426941380033,-1.91180509053471
"ACSL1",0.827292183242013,-0.0703625456075768,0,0.0926372049872384,0.347148338422554,0.213066820224687,-0.21272730854207,0.72121789183875,-0.0204211450189731,-0.0683314369562747,-0.368249197112674,-3.02150207698239,-0.162112501779688,-0.200513995700968,0.303436352535882,0.68773992746732,0.680611407125084,0.0346089665425784,-2.57172101426553
"ACSL3",0.00307005450828008,0.862159591149686,0.981227620918131,-0.555396023202485,2.03788011769931,-0.871159137823566,0.0681618874748342,-0.296097493262151,0,-0.733046850039957,-0.838968313655844,1.66163943090911,-0.0735109962585407,0.92922859252797,1.0121655447241,-0.548911951835747,-0.439443869817881,-1.33969152774117,1.87938014977681
"ACSL4",-0.508960549820821,1.20963988597275,1.14227564098897,0,1.39648762808936,0.547532421010312,-0.619279640522872,-0.369719549333678,2.10995743773258,-1.14226720667507,1.24599225048804,1.94484533845596,-0.963289390807849,0.375800352431008,-0.0718092679100244,-0.432353180490985,-0.0288149876342152,-0.588953913462586,1.33509791719371
"ACSL5",-0.0231022058472197,-0.0680384323150933,1.43703614947586,0.132228986844573,1.06632805933615,0.242661750510273,-0.151995799212476,-0.765603484323518,-0.0332110305003396,0.622865027329681,-0.0990198558889361,0.94277765418738,-0.563769567748711,0.422658021781533,1.00277635983574,-1.70013594563486,0,-1.5674112336444,2.56955293981599
"ACSM2A",0.276027026658734,0.259368068688238,0.0650785659597766,-0.282243610155734,-1.16765568293027,0.387226894522029,0,0.284473171995277,-0.18335407224213,-0.0136734608684968,-0.473624638126494,-2.95587367026731,0.878720014826505,-0.41692163189826,-1.68048655051817,0.286685578532782,0.226285728477469,0.35534332266906,-2.31426311936246
"ACSM2B",0.61902470421016,0.416122313139307,0.114813024422905,-0.180010451316731,-1.24407363246655,0.502994141853687,-0.00531949858636109,0.353703857236037,0,0.0495634005724751,-0.61760709768735,-2.84599684268427,0.382691061727431,-0.278940361831719,-1.5424181716534,-0.394866678867617,0.228899419737375,0.618855501194846,-2.41728170808898
"ACSM3",0.13420993217136,0.108590610631817,0.000752141032596556,-0.600161077644259,-1.22737260680995,0.0865297150427104,-0.106528124696171,-0.327051978149946,0,-0.0588437651006519,-0.507590253221625,-2.73918064368977,0.708740249605491,0.97047470270947,-1.32546813343764,0.0688659553201181,0.266250304487589,0.872832871585629,-2.48429402640588
"ACSM5",0.0835541386225688,0.0755211434186433,0.0492800172610029,0.0794531065092015,-0.392997881465051,0.113689916946599,-0.0749989569832107,0.0389814675232693,-0.148263567891102,0,-0.289082485057599,-3.16140470505825,-0.0822983766961832,0.0105895677742947,-3.19163773882627,0.0946432211598931,-0.102636554937185,0.118663531765372,-0.554623792319981
"ACSS1",-0.163338008726524,0.536787538681447,0.201180146945339,-0.907515862933699,-1.65003523752575,0,0.486898301239038,-0.0112049095469247,1.38593553113573,-0.570230278151275,0.000175043374315572,-2.66984404962227,0.171758905088412,0.440567143367343,0.908352290900219,0.179442313303679,-0.698816548188348,-0.301679126658799,-1.99163146895492
"ACSS2",1.32110846946725,-1.42102035841464,-1.05484071043663,0.437587538137555,0.389785180585483,-0.575450969832241,0.257149325038543,0.0611496019841547,0,0.996467650564066,1.21528576501151,-1.43496589514433,-0.550836598183289,0.645203358769074,-0.901402898115014,-0.207368525146906,-0.267723905723697,1.74903834899705,-1.79185465333663
"ACSS3",0.512950325418657,0.161481800824607,0.228753267689202,0,-1.20655310064136,0.341119691924029,-0.373701748300192,1.16250502900787,0.0709106461334506,-0.211814467370203,-0.459400619580855,-2.78991140209774,0.498269416905603,0.0648578379091132,-1.19201196077091,-0.0892994502274863,-0.201684137096325,0.438897592546635,-2.50093296642258
"ACTA1",-2.64173353083044,-0.0737815620316574,0,0.0224606343793988,-0.0416936024120918,0.0572232807996028,0.00158926983449735,-0.00412824145752539,-2.65882638404265,-2.67449709669827,0.100960982619058,0.0624725135629615,-0.0746932181425946,-0.0321304162591847,0.0981494570955166,-0.0589840790562841,0.0333821029935086,0.00718737395096979,0.0219524002208591
"ACTA2",-0.413104486695123,-1.60138038061611,-0.470541988670918,-0.382967160033717,1.44469598368388,-0.7563450755257,-0.630131257315538,-0.919682740869019,0,0.629578027806903,1.79648053854283,1.31360111758915,0.00994335543360801,0.705188126635888,0.989603657939666,-0.77473593924684,0.179492860569359,-0.82226557552788,1.75558646545782
"ACTB",-0.0604921420434574,-0.0167059180069588,0.0297415678591821,-2.6614924072446,0.0378928090005501,0,-0.0285870989651448,-2.6094983928818,-0.0212270219035758,0.0344996696844743,0.101732649265287,0.116970382205537,0.00528377784169716,-0.0280016159165868,0.0256605912837821,-2.64223732812113,-0.0646994952695661,0.0462995255821968,0.227173402542957
"ACTBL2",0.859740234499265,0.257876261761461,0.170850405519953,0,0.170844624896412,-0.656886229147214,-1.00267038705171,1.02928521965671,0.34737896816943,-0.776243110979141,-1.44219090666782,1.46236437290931,-1.41228349450364,-0.646149539243073,0.909934479779982,-0.688227196769903,-1.40139620106159,-0.488239646323018,1.96880050254669
"ACTG1",-0.746717207988909,-0.194576969735133,0.595374393106651,0.756757552737715,-0.205690357767056,0.832741528258342,-1.19333703327426,-0.793842392884187,-0.324550411011373,1.63561057530739,-1.86811879484268,1.19831886438752,-1.50208001219878,0.521762399004737,0,0.139457045878307,1.22158037870335,-0.780102413680889,1.15887177249429
"ACTL6A",-0.31729838832472,-0.891972913091222,0,0.395585617412542,1.39421377847479,-0.257541723897132,0.0684719245355028,0.315417265264509,-0.535270670564651,-0.541929739784943,0.919117561072066,2.49048821675191,-0.736314511400287,-0.727462291159315,1.16528917971712,0.865525052612264,-0.986894989791163,-0.421182276262077,1.94386864755148
"ACTN1",-0.0841655277303638,-0.615442642065594,-0.068156729260054,0.849016723317447,1.63020949766622,-0.0229828013153389,-0.0517404521934788,-0.791429486607646,0.200582065784733,0.646527574169203,1.52523987993672,2.01200292287176,-0.248409141514802,0.874312534676469,2.02299810246285,-0.362845927984136,-0.0145962528989419,0,2.67799265823056
"ACTN2",-1.775575768446,0.0625218661784095,0.160711948220414,-1.8130830722002,0.136985643408966,-1.73420833645508,-1.75101969528581,-1.77178222466255,-1.78884389343162,-1.80100809864342,0.165302734346254,0.33034687947834,0,0.216983586180728,0.332887247995404,-1.79778802147273,0.0232190868057832,-1.72907588894171,0.256849871674631
"ACTN4",0.445200436227055,-0.497685950027902,-0.522071777528381,0.119375042213978,-1.50468481225089,0.104635619610427,-1.03211770451431,0.732275013893629,-1.45105382925278,0.47830485047072,-0.957845188880289,1.24052063615625,0,-1.56442185961486,-2.50137213293133,0.474113383635886,-0.313549152397339,1.10304744509552,0.0535375668898531
"ACTR10",-0.744772133885675,-0.10538243633465,1.30100549070638,-0.325248202275783,0,0.0859383467116059,2.68069842288406,-1.26743734374704,-0.536350582449874,-0.00674777180126573,0.00448527742830566,0.701852376477838,-0.541393176670841,0.0075780200857844,1.4022009157608,-0.537253157702767,-1.7214421221367,0.598527954094259,0.559838756721207
